,grupo_id,Initial_Liters,Final_Liters,Initial_mA,Final_mA,Consumed_Liters,label
2879,2879,140.2200671,129.8924392,4.577637,4.516602,-11.8044195,Toilet flushing
2880,2880,159.3257566,139.0499308,4.699707,4.577637,-23.2006445,Toilet flushing
2881,2881,172.6571024,175.9377466,4.754639,4.766846,5.2010167,Stable
2882,2882,174.1906488,166.375316,4.762268,4.721069,-4.6418833,Toilet flushing
2883,2883,167.5402382,163.3610112,4.704285,4.699707,-3.2186689,Stable
2884,2884,253.8488333,388.6744892,5.224609,6.018066,138.4292344,Tank Refilling
2885,2885,391.142763,383.45303,6.040955,6.008911,-3.6908823,Toilet flushing
2886,2886,394.616189,386.9273732,6.044006,6.004333,-2.7288156,Toilet flushing
2887,2887,394.9675669,385.2946664,6.06842,5.978394,-16.0388801,Toilet flushing
2888,2888,390.7193671,386.6930343,6.030273,6.022644,2.850123,Stable
2889,2889,395.2945143,376.7580304,6.036377,5.964661,-11.1873238,Toilet flushing
2890,2890,378.1585769,365.2537314,5.950928,5.865479,-18.6086473,Toilet flushing
2891,2891,361.8296933,369.5361865,5.873108,5.915833,5.5267243,Stable
2892,2892,360.5819708,358.9977665,5.86853,5.821228,-5.6618568,Toilet flushing
2893,2893,365.960344,352.7436929,5.86853,5.82428,-8.3815214,Toilet flushing
2894,2894,364.4418037,327.5140118,5.870056,5.680847,-34.6771504,Taking a bath
2895,2895,342.8044747,329.2656912,5.74646,5.662537,-17.4604986,Toilet flushing
2896,2896,332.7326699,324.2212569,5.700684,5.638123,-12.1546459,Toilet flushing
2897,2897,326.1422131,320.248692,5.635071,5.59082,-5.8886283,Toilet flushing
2898,2898,313.8554696,323.923406,5.606079,5.661011,7.4929417,Stable
2899,2899,327.9545589,336.083827,5.682373,5.680847,0.2650613,Stable
2900,2900,327.8845639,342.6510113,5.665588,5.718994,10.1138624,Stable
2901,2901,291.0243174,174.5660088,5.462646,4.751587,-119.5455662,Washing clothes
2902,2902,171.9437769,150.0442199,4.763794,4.638672,-18.6992171,Toilet flushing
2903,2903,152.6954444,153.0941595,4.650879,4.666138,6.2181065,Stable
2904,2904,143.9698094,147.7322088,4.61731,4.595947,-1.2642689,Stable
2905,2905,125.6493467,114.3221126,4.492188,4.415894,-12.6890217,Toilet flushing
2906,2906,124.7943959,124.8714525,4.458618,4.473877,0.309964,Stable
2907,2907,135.4229326,128.1142447,4.525757,4.528809,-2.7862385,Stable
2908,2908,134.3280252,138.8280004,4.534912,4.556274,4.5249409,Stable
2909,2909,141.6075391,145.8588433,4.568481,4.577637,-2.4983165,Stable
2910,2910,147.8605567,141.8064952,4.589844,4.56543,-6.728997,Stable
2911,2911,136.7092519,138.3631244,4.537964,4.534912,1.3114571,Stable
2912,2912,138.6807393,117.0933796,4.574585,4.458618,-21.9370408,Toilet flushing
2913,2913,113.8728539,56.3200316,4.434204,4.095459,-62.2713777,Taking a bath
2914,2914,59.9687762,189.9286563,4.0802,4.855347,128.7820727,Tank Refilling
2915,2915,258.4247639,535.234783,5.267334,6.851196,276.8856102,Tank Refilling
2916,2916,626.2976604,720.475289,7.366943,7.925416,100.4353479,Tank Refilling
2917,2917,733.2337085,728.5163839,7.995605,7.998657,5.0881048,Stable
2918,2918,739.7785022,734.56208,8.023071,8.03833,4.8313505,Stable
2919,2919,727.7991545,704.693761,7.997131,7.873535,-22.3879392,Toilet flushing
2920,2920,711.607003,709.3688839,7.890319,7.847595,-3.4315061,Toilet flushing
2921,2921,699.2586943,691.792782,7.843018,7.76062,-16.310378,Toilet flushing
2922,2922,706.0124733,693.1028735,7.830811,7.800293,-4.8544228,Toilet flushing
2923,2923,701.835127,703.2357657,7.809448,7.839966,8.5723504,Stable
2924,2924,711.5035755,699.3868683,7.87201,7.815552,-10.7065543,Toilet flushing
2925,2925,712.1759352,714.6461155,7.86438,7.885742,7.0084498,Stable
2926,2926,711.095017,710.7657289,7.893372,7.865906,-6.2762459,Stable
2927,2927,709.3703516,746.7004554,7.873535,8.117676,42.5315402,Tank Refilling
2928,2928,700.5051088,597.1541427,7.8125,7.202148,-106.5552398,Washing clothes
2929,2929,570.345829,586.6856473,7.061768,7.15332,19.6951318,Stable
2930,2930,553.6323359,563.2362614,6.994629,7.046509,4.4471623,Stable
2931,2931,548.7536308,558.8294807,6.951904,6.991577,7.0978051,Stable
2932,2932,563.0985218,559.3853206,6.997681,7.009888,7.0189961,Stable
2933,2933,545.5669513,485.6898131,6.896973,6.591797,-49.5519002,Taking a bath
2934,2934,509.4321498,511.085642,6.713867,6.713867,-1.7595653,Stable
2935,2935,515.9870695,508.540556,6.774902,6.713867,-9.3870429,Toilet flushing
2936,2936,469.9752798,456.0177373,6.469727,6.408691,-10.2487964,Toilet flushing
2937,2937,492.0173637,380.6953041,6.591797,5.981445,-107.1152427,Washing clothes
2938,2938,376.1119927,354.3861763,5.92041,5.79834,-19.0512024,Toilet flushing
2939,2939,298.1624537,271.0663215,5.493164,5.310059,-28.2804814,Taking a bath
2940,2940,242.5232861,194.4935483,5.187988,4.882813,-47.7881278,Taking a bath
2941,2941,145.8089262,139.7006009,4.614258,4.580688,-1.9472468,Toilet flushing
2942,2942,142.1661115,134.1107016,4.556274,4.507446,-11.0800092,Toilet flushing
2943,2943,116.6854906,110.2136738,4.431152,4.394531,-6.1911238,Toilet flushing
2944,2944,116.3576112,55.4612349,4.428101,4.0802,-59.8989899,Taking a bath
2945,2945,117.5036227,113.4176281,4.431152,4.412842,-0.0165935,Stable
2946,2946,85.4308686,89.8363661,4.263306,4.28772,8.9049631,Stable
2947,2947,96.7214408,209.4935477,4.330444,4.956055,111.105847,Tank Refilling
2948,2948,199.51836,203.3557035,4.898071,4.910278,5.5302351,Stable
2949,2949,199.9559275,188.8881118,4.91333,4.864502,-11.4613559,Toilet flushing
2950,2950,195.5867821,203.8697056,4.910278,4.934692,6.3294148,Stable
2951,2951,210.2959296,220.1182762,4.986572,5.029297,2.4642044,Stable
2952,2952,218.7343253,213.8505781,5.004883,4.995728,3.1027171,Stable
2953,2953,225.5897232,214.4647851,5.050659,5.023193,-5.451118,Stable
2954,2954,216.6578718,203.8183028,5.01709,4.928589,-19.3023069,Toilet flushing
2955,2955,196.3658253,189.3630496,4.879761,4.849243,-5.3593214,Toilet flushing
2956,2956,176.9852798,165.2309217,4.763794,4.693604,-16.8553603,Toilet flushing
2957,2957,161.3031143,113.2550381,4.718018,4.415894,-48.5364429,Taking a bath
2958,2958,125.7503956,142.4622413,4.516602,4.577637,10.479904,Stable
2959,2959,159.8828588,113.0060817,4.699707,4.394531,-57.2160984,Taking a bath
2960,2960,131.6301307,141.9985778,4.516602,4.577637,13.1430178,Stable
2961,2961,139.0293139,141.845316,4.577637,4.577637,-0.9185024,Stable
2962,2962,105.4808941,91.4563857,4.394531,4.272461,-20.5436755,Toilet flushing
2963,2963,127.4804301,109.5527352,4.516602,4.394531,-23.1681786,Toilet flushing
2964,2964,145.2835611,161.9877116,4.577637,4.699707,17.8089772,Stable
2965,2965,187.1936145,164.4218914,4.821777,4.699707,-24.6024413,Toilet flushing
2966,2966,184.7563822,244.606159,4.821777,5.187988,60.5430422,Tank Refilling
2967,2967,452.4593167,509.2066182,6.408691,6.713867,54.6187977,Tank Refilling
2968,2968,434.5284986,463.844495,6.286621,6.469727,27.9183192,Tank Refilling
2969,2969,492.252962,422.7916013,6.591797,6.225586,-61.9953948,Washing clothes
2970,2970,458.7417486,464.8048778,6.408691,6.469727,14.8799469,Stable
2971,2971,543.0974249,733.349639,6.896973,7.995605,191.9981278,Tank Refilling
2972,2972,781.8172159,758.3463092,8.300781,8.178711,-24.6597837,Toilet flushing
2973,2973,757.5723521,734.2168327,8.178711,7.995605,-27.2906122,Taking a bath
2974,2974,699.7357966,733.2956687,7.8125,7.995605,27.4847472,Tank Refilling
2975,2975,778.3734908,695.6864733,8.300781,7.8125,-86.4869384,Washing clothes
2976,2976,613.5629593,614.593367,7.324219,7.324219,4.0813,Toilet flushing
2977,2977,593.377389,569.9681253,7.202148,7.080078,-19.0768536,Toilet flushing
2978,2978,558.653972,574.0744443,7.019043,7.080078,11.7528597,Stable
2979,2979,564.269144,570.4928178,7.019043,7.080078,9.6446252,Stable
2980,2980,541.6756787,506.8506156,6.896973,6.713867,-32.6242881,Taking a bath
2981,2981,597.5916455,545.0181108,7.202148,6.896973,-57.2887702,Taking a bath
2982,2982,506.2159229,508.9528457,6.710815,6.719971,-3.1439151,Stable
2983,2983,497.9881891,486.1191909,6.661987,6.573486,-16.364663,Toilet flushing
2984,2984,492.9326357,501.0078374,6.640625,6.652832,2.0019308,Stable
2985,2985,496.6210769,491.3535455,6.661987,6.607056,-10.5353212,Toilet flushing
2986,2986,502.2544939,484.6200068,6.671143,6.591797,-18.340041,Toilet flushing
2987,2987,501.5777274,478.2455958,6.68335,6.539917,-22.3873174,Taking a bath
2988,2988,479.9236518,470.8125999,6.549072,6.469727,-13.0507752,Toilet flushing
2989,2989,460.7705808,457.245366,6.442261,6.40564,-3.0816469,Toilet flushing
2990,2990,455.8546311,457.9931828,6.387329,6.393433,5.1830166,Stable
2991,2991,444.2205448,411.1529577,6.347656,6.169128,-30.5255115,Taking a bath
2992,2992,413.3392875,404.7526761,6.15387,6.115723,-7.8279297,Toilet flushing
2993,2993,411.4523352,377.3662651,6.132507,5.953979,-29.1643105,Taking a bath
2994,2994,373.9643848,337.9024399,5.905151,5.731201,-26.3646793,Taking a bath
2995,2995,347.6274833,338.4399727,5.770874,5.740356,-2.3192199,Toilet flushing
2996,2996,343.1422475,334.5133909,5.740356,5.703735,-5.9126796,Toilet flushing
2997,2997,325.7562881,343.6055708,5.62439,5.749512,21.6534798,Stable
2998,2998,314.2289843,326.2714433,5.603027,5.664063,7.7493967,Stable
2999,2999,335.7275049,332.328238,5.703735,5.667114,-5.0001427,Toilet flushing
3000,3000,328.6727183,335.3523135,5.688477,5.722046,10.2426918,Stable
3001,3001,339.2613838,337.3546247,5.722046,5.700684,-8.0259354,Stable
3002,3002,314.369448,278.1306613,5.599976,5.367932,-33.8763434,Taking a bath
3003,3003,311.6326914,307.2012407,5.560303,5.540466,-2.9530342,Stable
3004,3004,307.3550261,302.0150466,5.551147,5.528259,-0.9070011,Stable
3005,3005,298.484193,301.0199144,5.517578,5.488586,-3.8922835,Stable
3006,3006,302.889337,278.4830248,5.505371,5.349731,-28.4319702,Taking a bath
3007,3007,271.4110686,277.8300025,5.360413,5.345154,-0.0344652,Stable
3008,3008,269.0826501,269.3427238,5.331421,5.293274,-10.409795,Toilet flushing
3009,3009,204.0535,229.2285529,5.37522,5.544331,26.2229224,Tank Refilling
3010,3010,228.5834724,224.1173338,5.062866,5.072021,5.5842488,Stable
3011,3011,214.6517305,210.520867,5.007935,4.986572,-3.7382342,Stable
3012,3012,223.4200848,199.7919654,5.026245,4.937744,-13.7518693,Toilet flushing
3013,3013,196.4949736,191.1746949,4.901123,4.882813,1.7841948,Stable
3014,3014,188.3745147,190.5553028,4.879761,4.840088,-7.1861585,Toilet flushing
3015,3015,189.2257699,192.2061641,4.852295,4.885864,5.9054818,Stable
3016,3016,195.5057449,180.7833032,4.870605,4.806519,-11.0973372,Toilet flushing
3017,3017,189.5375617,186.864479,4.84314,4.833984,-3.7765724,Stable
3018,3018,183.262105,247.3931951,4.821777,5.187988,63.2859123,Tank Refilling
3019,3019,455.5852647,508.7154759,6.408691,6.713867,56.2557077,Tank Refilling
3020,3020,430.8891303,463.540142,6.286621,6.469727,33.4592077,Tank Refilling
3021,3021,485.4583669,421.8008426,6.591797,6.225586,-63.3438918,Washing clothes
3022,3022,457.3405502,469.894436,6.408691,6.469727,11.4814317,Stable
3023,3023,472.028629,454.6311284,6.469727,6.408691,-10.2838477,Toilet flushing
3024,3024,434.3371239,464.6142248,6.286621,6.469727,36.3053903,Tank Refilling
3025,3025,486.0791687,425.779531,6.591797,6.225586,-66.1460268,Washing clothes
3026,3026,446.8460677,457.366843,6.403476,6.467539,11.52077532,Stable
3027,3027,445.7886233,426.851538,6.430571,6.330708,-19.4863119,Toilet flushing
3028,3028,425.1956613,333.8915248,6.237793,5.709839,-92.9696408,Washing clothes
3029,3029,336.2452773,336.375261,5.685425,5.715942,2.0501235,Stable
3030,3030,360.5986599,503.1531315,5.97627,6.597535,140.8179049,Tank Refilling
3031,3031,420.8122456,341.3835644,6.185913,5.715942,-84.0942144,Washing clothes
3032,3032,208.1772681,152.3897964,4.974365,4.650879,-50.9346441,Taking a bath
3033,3033,142.4042326,448.1187278,4.605103,6.347656,297.1453847,Tank Refilling
3034,3034,432.9976469,432.6976826,6.298828,6.274414,-6.077298,Stable
3035,3035,430.9584794,442.5490263,6.262207,6.298828,10.0273572,Stable
3036,3036,434.9359518,410.4910768,6.265259,6.12793,-19.7478874,Toilet flushing
3037,3037,244.7776242,249.6464882,5.166626,5.206299,4.4510629,Stable
3038,3038,253.7513236,255.329371,5.180326,5.181194,5.6976349,Stable
3039,3039,244.4947187,249.1624617,5.154419,5.200195,12.0165418,Stable
3040,3040,248.8032124,228.8102921,5.175781,5.075073,-12.8981546,Toilet flushing
3041,3041,137.5675854,131.3044996,4.577637,4.516602,-12.048812,Toilet flushing
3042,3042,163.3356772,140.2444,4.699707,4.577637,-24.35127,Toilet flushing
3043,3043,181.8431131,178.5276552,4.797363,4.779053,-6.8223531,Stable
3044,3044,164.9863438,307.6968197,4.734802,5.554199,145.7768762,Tank Refilling
3045,3045,512.8475276,507.3234605,6.719971,6.726074,4.2004224,Stable
3046,3046,510.0312824,660.5087988,6.744385,7.606506,151.0518406,Tank Refilling
3047,3047,717.4818808,723.790922,7.945251,7.963562,0.9798288,Stable
3048,3048,721.9190406,728.5321752,7.93457,7.989501,5.5158006,Stable
3049,3049,726.5441712,727.8591819,7.984768,7.984579,1.3736954,Stable
3050,3050,502.3577148,504.7417748,6.661987,6.698608,10.5770038,Stable
3051,3051,503.112517,485.3002299,6.655884,6.564331,-15.4332244,Toilet flushing
3052,3052,480.9836223,483.4393015,6.561279,6.561279,4.4976435,Stable
3053,3053,488.5072611,489.5903102,6.591797,6.57959,-5.6209133,Stable
3054,3054,481.2791877,478.2694056,6.564331,6.533813,-1.3686502,Toilet flushing
3055,3055,479.3889531,475.9147775,6.549072,6.506348,-7.9710023,Toilet flushing
3056,3056,480.6054711,469.3237111,6.530762,6.503296,-8.6759825,Stable
3057,3057,479.3060856,488.0759875,6.521606,6.564331,11.7930224,Stable
3058,3058,474.0936751,481.9156789,6.503296,6.533813,1.2398873,Stable
3059,3059,475.466328,406.0681996,6.500244,6.115723,-70.7551945,Washing clothes
3060,3060,351.0681077,272.7429848,5.767822,5.34668,-71.3227633,Washing clothes
3061,3061,274.4551565,257.7689527,5.322266,5.230713,-16.1955147,Toilet flushing
3062,3062,255.1957015,256.4062521,5.221558,5.224609,-1.154447,Stable
3063,3063,262.0291526,252.4488934,5.267334,5.215454,-4.933658,Toilet flushing
3064,3064,254.6249338,245.5283038,5.230713,5.157471,-13.5059293,Toilet flushing
3065,3065,235.9037489,233.258201,5.154419,5.090332,-6.5491083,Toilet flushing
3066,3066,219.9887078,211.5025722,5.053711,5.001831,-7.0014058,Toilet flushing
3067,3067,207.670399,203.141405,4.989624,4.925537,-10.1905121,Toilet flushing
3068,3068,221.0015029,471.0942299,5.065918,6.509399,252.4564344,Tank Refilling
3069,3069,433.1321761,351.5371549,6.298828,5.81665,-83.537689,Washing clothes
3070,3070,381.5569395,373.0340086,5.993652,5.938721,-11.8951495,Toilet flushing
3071,3071,361.8443545,375.7845592,5.85022,5.932617,12.211154,Stable
3072,3072,360.4727661,365.8397262,5.865479,5.899048,5.4618916,Stable
3073,3073,357.5295704,365.92105,5.838013,5.889893,11.0579125,Stable
3074,3074,364.5439344,361.0404146,5.883789,5.853271,-1.5129926,Toilet flushing
3075,3075,366.7982661,344.5795727,5.905151,5.731201,-31.7434279,Taking a bath
3076,3076,348.8830548,345.3846624,5.770874,5.740356,-3.6243317,Toilet flushing
3077,3077,341.6219375,339.4219999,5.740356,5.703735,-3.7371447,Toilet flushing
3078,3078,324.125224,344.0985943,5.62439,5.749512,17.4391967,Stable
3079,3079,320.3095552,326.8618885,5.603027,5.664063,6.4563565,Stable
3080,3080,330.8001296,329.5914123,5.703735,5.667114,-10.0687731,Toilet flushing
3081,3081,335.78016,334.6681616,5.688477,5.722046,7.5117515,Stable
3082,3082,340.3527125,335.7222821,5.722046,5.700684,-2.8923684,Stable
3083,3083,323.4935481,299.7087154,5.62439,5.490112,-23.8040147,Toilet flushing
3084,3084,303.8170795,267.6521699,5.511475,5.31311,-39.1662287,Taking a bath
3085,3085,272.5585097,234.6097965,5.355835,5.123901,-37.1981455,Taking a bath
3086,3086,239.523761,174.1160397,5.163574,4.763794,-72.580756,Washing clothes
3087,3087,175.0810891,139.1130431,4.766846,4.556274,-40.5485145,Taking a bath
3088,3088,133.2476497,135.1953954,4.544067,4.516602,-5.800147,Stable
3089,3089,128.295577,277.0784977,4.495239,5.392456,151.3797271,Tank Refilling
3090,3090,315.4228747,726.6421845,5.587769,7.962036,407.4204256,Tank Refilling
3091,3091,725.1264645,734.3866847,7.983398,8.004761,-1.2086657,Stable
3092,3092,736.1748424,748.3500395,8.013916,8.096313,15.6618975,Stable
3093,3093,734.2098707,725.4534863,8.02002,7.989501,-10.1978111,Toilet flushing
3094,3094,737.9342135,727.5833328,8.010864,7.986451,-2.721096,Stable
3095,3095,713.7120249,701.4084577,7.925416,7.852172,-8.2687598,Toilet flushing
3096,3096,691.8679769,679.2169699,7.751465,7.681274,-9.487343,Toilet flushing
3097,3097,693.7811773,679.9894556,7.809448,7.702637,-21.5592069,Toilet flushing
3098,3098,672.9782356,602.1242251,7.659912,7.263184,-69.5386152,Washing clothes
3099,3099,594.1565535,513.1575783,7.192993,6.75354,-71.1512763,Washing clothes
3100,3100,509.6044174,514.0609813,6.710815,6.719971,-2.9193854,Stable
3101,3101,504.0077836,484.2967749,6.661987,6.573486,-13.5326344,Toilet flushing
3102,3102,499.4008487,496.4833362,6.640625,6.652832,3.5255985,Stable
3103,3103,504.3595107,490.2302508,6.661987,6.607056,-6.2005926,Toilet flushing
3104,3104,504.633905,485.6466815,6.671143,6.591797,-15.2898095,Toilet flushing
3105,3105,468.0030142,448.0509524,6.460571,6.350708,-14.3791723,Toilet flushing
3106,3106,427.0051313,337.711478,6.237793,5.709839,-95.9322261,Washing clothes
3107,3107,329.371771,339.7236119,5.685425,5.715942,3.9617828,Stable
3108,3108,326.4989986,473.3326289,5.67627,6.503296,141.8556647,Tank Refilling
3109,3109,489.9154913,394.087794,6.588745,6.069946,-88.1769949,Washing clothes
3110,3110,385.7717444,398.5110264,6.011963,6.097412,18.2014675,Stable
3111,3111,398.1717412,407.9725571,6.04248,6.115723,14.9522425,Stable
3112,3112,396.238058,406.4963488,6.079102,6.088257,4.7754197,Stable
3113,3113,400.2605591,401.7720877,6.063843,6.09436,3.4820701,Stable
3114,3114,419.8434549,411.1001083,6.167603,6.149292,-3.9141159,Stable
3115,3115,410.3204402,414.7500524,6.14624,6.161499,6.1554669,Stable
3116,3116,416.2456518,337.4127307,6.185913,5.715942,-77.1004712,Washing clothes
3117,3117,213.7943027,154.3731732,4.974365,4.650879,-52.6869919,Taking a bath
3118,3118,135.3215125,107.6372246,4.516602,4.394531,-18.3482941,Toilet flushing
3119,3119,141.1958103,157.630142,4.577637,4.699707,22.1435386,Stable
3120,3120,178.5978464,166.4041218,4.821777,4.699707,-19.2980579,Toilet flushing
3121,3121,187.5762346,242.5720446,4.821777,5.187988,60.0744996,Tank Refilling
3122,3122,457.9383948,511.5326127,6.408691,6.713867,49.7399622,Tank Refilling
3123,3123,435.7287352,464.4417721,6.286621,6.469727,36.3829092,Tank Refilling
3124,3124,484.6823052,425.8495713,6.591797,6.225586,-63.8039861,Washing clothes
3125,3125,457.3711627,464.1969719,6.408691,6.469727,8.9175763,Stable
3126,3126,465.6508181,474.0867242,6.488037,6.530762,5.9846153,Stable
3127,3127,471.0951642,473.3547411,6.518555,6.484985,-1.6335075,Toilet flushing
3128,3128,464.3695117,464.8226712,6.466675,6.427002,-7.9127964,Toilet flushing
3129,3129,452.9153584,451.2766727,6.387329,6.375122,0.2904471,Stable
3130,3130,469.3801172,461.0864486,6.491089,6.408691,-16.8601604,Toilet flushing
3131,3131,425.1536258,417.5370721,6.240845,6.207275,-5.0083477,Toilet flushing
3132,3132,422.8728694,398.4785997,6.216431,6.054688,-30.6523681,Taking a bath
3133,3133,393.6059284,389.240736,6.036377,6.002808,-6.8270273,Toilet flushing
3134,3134,374.6505981,371.2756616,5.938721,5.914307,-1.9721438,Stable
3135,3135,367.3231269,304.1680802,5.905151,5.499268,-67.1051592,Washing clothes
3136,3136,297.8054319,265.5652914,5.493164,5.310059,-30.3413755,Taking a bath
